,Pass/Fail,v500,v59,v486,v103,v511,v573,v519,v319,v433,v14,v344,v587,v119,v566,v359,v21,v102,v121,v510,v113,v15,v225,v417,v39,v78,v64,v431,v137,v33,v333,v577,v298,v65,v129,v56,v124,v281,v385,v175,v27,v75
195,0,0,0.711205122,0.895139534,0.166666667,0,-0.716405937,1.461175957,0.375993678,-0.480994966,-0.345404653,0.709552047,-0.216494845,0.686567164,-0.628510898,-0.333333333,-1.525173611,0.375907112,-0.153846154,-0.424722487,-0.781021898,0.754126682,0.882108212,0.459052548,0.175541126,-1.419243986,-1.000082991,1.38226529,0.088972431,-0.269246775,0.585439838,-1.049226164,0.322807018,-0.670183963,0.950005285,-0.368421053,0.357142857,0.361702128,0.166564103,-1.172050099,-1.008122197,0.282692877
196,0,0,-1.970644987,-0.520431317,0.416666667,0,0.801444043,2.851711593,-0.950862349,0.467066346,-0.092082674,0.611408787,-0.041237113,0.694029851,0.047812443,0,0.776041667,0.005805515,-0.153846154,1.389095992,0.211678832,0.692560192,-0.354821685,-0.443938013,-1.090909091,-0.991408935,2.063055005,8.597267258,0.973684211,0.930295464,0.469068848,0.336419117,-0.273684211,1.876465337,0.950005285,-0.697368421,0.357142857,0.255319149,0.686222222,0.462755438,0.037580313,-0.042888518
197,0,0,-0.455487111,0.042399853,1.444444444,1.66280561,0.243080626,-0.375527328,0.227015635,2.498635373,-0.754450708,1.959258782,-0.195876289,0.664179104,-1.62564137,0.504504505,0.009114583,-1.574746009,0,2.142903849,-0.642335766,-0.818104003,0.12150493,-0.895403887,-0.75,-1.079037801,4.020987597,-0.625166345,-0.390977444,0.03724511,0.019670926,0.106177243,0.624561404,3.84760497,0.149984145,0.407894737,0.357142857,-1.021276596,-0.626598291,0.91100857,0.084470845,0.623778149
198,0,0,3.948943591,0.328432489,0.944444444,1.444015431,1.611712796,1.050192901,0.344691863,-0.506603268,0.304445976,-1.199333909,-0.195876289,0.529850746,0.224104036,0.189189189,-1.36328125,-0.117561684,0,-0.030317551,-0.98540146,-0.277755964,-0.438485935,-0.52450966,-0.461904762,-0.87628866,-1.009636221,0.494611362,1.018796992,0.122138993,0.789778472,1.445885273,-0.284210526,-1.164644587,0.149984145,-0.223684211,0.357142857,-0.042553191,-0.011213675,0.335530653,-1.023639229,0.298196753
199,0,0,2.338373849,-0.520431317,0.944444444,0,-0.67468913,-0.355364853,0.402770675,-0.053546019,0.931694986,0.183130624,-0.195876289,0.492537313,0.257302644,0.441441441,-1.094184028,-1.397677794,-0.153846154,0.185984317,-1.226277372,0.965730081,-0.44057873,-0.652277472,-0.487229437,-1.233676976,0.829913781,-1.021376492,-0.26566416,-0.5295464,-0.186414192,-0.286502908,1.578947368,1.017474279,0.950005285,0.578947368,0.357142857,-0.382978723,-0.749675214,0.305866842,0.054164141,0.100522335
200,0,1.799990796,-2.102468049,0.133935676,1.277777778,1.67374511,-1.070998797,0.009535593,0.300032541,-0.465649001,-0.36157184,1.092264024,-0.567010309,-0.223880597,0.263973381,-0.801801802,-1.552083333,-0.348330914,0,1.815963507,-0.182481752,0.18239858,1.366609961,-1.018231541,-0.205194805,-0.487972509,2.213619807,0.632138774,-0.320802005,-0.524968789,0.210681129,-0.633299578,0.042105263,1.796367575,0.149984145,0.276315789,0.357142857,-0.234042553,-0.092307692,-0.327620303,-0.989356286,0.205173497
201,0,1.36855376,-1.815053729,0.536821371,1.361111111,0,-1.533092659,0.00277119,0.254598423,-0.435161829,-0.842586209,0.272356769,-0.567010309,0.037313433,-0.446570609,-0.054054054,-1.666666667,0.181422351,0,0.358340786,1.525547445,0.330213127,0.98574015,-1.133590143,-0.205194805,0.037800687,1.8853428,0.944942178,-0.525062657,-0.524968789,0.889603824,-1.329724789,-0.224561404,1.412504208,0.149984145,0.276315789,0.357142857,-0.382978723,-0.07357265,-0.327620303,-1.046769305,0.38734404
202,0,0,0.029952447,1.274593859,0.055555556,0,-1.099077417,4.416574383,0.410797576,-0.502961092,0.787785393,0.62369846,-0.567010309,-0.149253731,-1.311580683,-0.486486486,-1.661458333,0.394775036,0.384615385,0.331386086,0,-0.404587646,1.737023404,-0.009586262,-1.090909091,-1.072164948,-0.221974273,-0.13229809,-0.307017544,0.930295464,-1.201948709,-1.157106115,-0.259649123,0.066545683,-0.149984145,0.763157895,0.285714286,-0.191489362,1.670837607,0.462755438,-1.081343193,1.19354559
203,0,0,2.846838846,-0.520431317,1.111111111,1.528957473,-0.570397112,-1.043298072,0.190786109,0.784744427,-0.769860903,0.484039749,-0.701030928,0.589552239,-1.721740033,-0.504504505,-0.106336806,1.554426705,-0.307692308,0.918930046,0,-1.07237989,-0.285224567,-0.403416944,-0.158008658,-0.360824742,0.24915856,-0.32686072,0.071428571,-0.351019559,-0.550326317,0.210149928,-0.915789474,0.752330636,0.149984145,0.355263158,-0.357142857,-0.361702128,-0.913777778,0.017798286,0.022887623,0.147033963
204,0,0,-0.040657824,0.007868821,-0.055555556,1.338355739,0.05615724,-0.350976369,0.279174996,0.901425443,-1.058301905,0.025930947,0.371134021,0.529850746,0.726394774,-0.756756757,0.101128472,-0.36574746,0.384615385,0.315371029,-0.343065693,-1.455199384,1.857008462,0.165465933,-1.090909091,-0.589347079,-0.141325096,-1.080801454,-0.086466165,0.930295464,-0.388638662,-0.264385636,-0.515789474,-0.417714294,-0.450058133,0.710526316,0.857142857,0.085106383,-0.640273504,0.462755438,0.091502,1.336956443
205,0,0.843179113,1.806399005,-0.200070912,0.861111111,1.237727538,-0.312073807,0.276039783,0.3147227,-0.494511355,0.53638293,0.054295257,1.268041237,0.455223881,0.113903169,0.621621622,-1.437934028,0.030478955,-0.307692308,0.451441926,0.211678832,-0.016200468,0.973949498,0.129708589,-0.158008658,0.053264605,1.437521324,0.225170094,0.436090226,-0.351019559,-0.683886387,0.702106876,-0.185964912,1.708542493,0.149984145,0.355263158,-0.357142857,0.510638298,-0.052239316,0.017798286,-1.048708934,-0.186299371
206,0,0.476089748,0.776971331,0.044923856,0.805555556,1.514455226,-1.356598476,-1.154713393,0.540932546,0.293438906,0.683131243,0.443184145,1.268041237,0.73880597,0.236766591,-0.585585586,0.269965278,-1.238026125,0.384615385,0.342014354,0.072992701,1.021202745,-0.970146491,0.531390596,0.041774892,-0.637457045,-1.07519941,-0.666119993,-0.887218045,-0.486891386,0.552164721,-1.449953848,-0.835087719,-0.744427695,-0.149984145,-0.368421053,0.285714286,-0.29787234,-0.968478632,-0.965721819,0.032876712,0.131530087
207,0,0.91768165,2.17411172,-0.520431317,0.277777778,0,0.912154031,4.797436481,-0.826150962,-0.491207386,0.97308623,0.876777752,1.268041237,-0.507462687,-1.580827889,-0.63963964,-1.445746528,-1.751814224,0.230769231,0.915670987,-0.124087591,0.487239088,-0.239778825,0.622166025,-0.188095238,-0.774914089,1.017529623,0.453385939,0.131578947,-0.363712027,0.197444618,0.607687275,-0.203508772,0.898417948,-0.300073988,-0.513157895,0.857142857,-0.85106383,1.916991453,-0.749505603,-1.031882652,-0.49637689
208,0,0,1.731396785,0.65205717,1.861111111,0.640130597,0.814279984,-1.09049729,0.25013559,-0.146759352,0.643253984,-1.614754195,1.268041237,0.656716418,0.21549423,-0.234234234,0.603732639,1.062409289,0.384615385,3.329111318,-0.321167883,-0.07881139,0.064461728,0.49078131,-0.323376623,-0.869415808,1.523186869,-0.299083463,-0.218045113,-0.244069913,-0.023807335,0.622635253,0.059649123,0.844443794,-0.450058133,0.565789474,0.857142857,1,-1.036854701,0.371786421,0.056346224,-0.810330378
209,0,0,2.75803105,0.272207778,2.444444444,0,2.55996791,-0.43148817,0.213100274,0.390445861,-0.009894967,-1.413381345,1.257731959,-0.388059701,-0.818266072,-0.765765766,0.922309028,-0.116110305,0.384615385,13.56754157,0.175182482,0.804777685,-0.169044418,-0.527420825,16.22186147,-0.592783505,0.350592466,7.762881188,-0.221804511,-0.181231794,-0.245978491,2.425390054,0.263157895,-0.178255206,-0.450058133,0.776315789,0.857142857,0.319148936,-0.257367521,-0.397495056,0.044853922,-0.259942782
210,0,0,3.186084626,-0.520431317,0.111111111,0,2.869634978,-0.684270983,-1.156741512,-0.484369904,0.545412763,0.600851215,1.257731959,-0.425373134,0.089738079,0.459459459,-2.276475694,0.551523948,0.230769231,-0.276231186,-2.605839416,0.266078749,0.249667974,-0.067956597,-0.157359307,-0.965635739,-0.138318964,-0.411813769,-0.268170426,0.844153142,1.935104329,2.323586081,-0.049122807,-0.314537019,-0.300073988,-0.789473684,0.857142857,-0.787234043,-0.818051282,0.588661833,-1.029118681,-0.360717975
211,0,0,0.024817742,0.630696432,0.361111111,0,-0.150020056,-0.960484618,0.520973765,-0.477768759,-0.076672479,0.064651208,1.257731959,0.395522388,0.24523231,-0.486486486,-1.441840278,0.103047896,0.307692308,-0.127739884,1.01459854,-0.057608644,1.050199976,-1.279854148,-1.090909091,-0.364261168,-0.216109549,0.272955598,-0.035087719,0.930295464,-0.214633698,0.184967783,-0.494736842,-0.303107026,-0.450058133,0.710526316,0.071428571,0.659574468,-1.023179487,0.462755438,-1.003127652,0.085018459
212,0,0,2.492059776,-0.135819412,1.666666667,0.684007367,-0.224628961,1.018552853,0.646924829,-0.491620637,1.314624816,-0.527791697,1.257731959,0.074626866,1.904122352,-0.342342342,-1.56640625,0.69521045,0.384615385,2.675452056,-0.02189781,0.558920074,-0.013691205,-0.497397595,16.22186147,-0.927835052,0.654377795,0.76004161,0.27443609,-0.181231794,0.526427061,-0.437577854,0.049122807,0.79248928,-0.450058133,-1.092105263,0.857142857,-0.063829787,0.070837607,-0.397495056,-1.0264032,-0.794826503
213,0,0.378572153,0.715015784,0.37086626,0.083333333,0,-0.678700361,-0.993613068,0.448328762,-0.469290158,0.283547589,0.423920243,1.257731959,-0.231343284,-0.003558215,-0.315315315,-1.809461806,0.605224964,0.307692308,1.646748466,-1.109489051,0.999646621,-0.616657189,0.897491693,0.175541126,-0.805841924,-1.004435428,0.864234439,-0.192982456,-0.269246775,-0.304439746,-0.475575112,-0.031578947,-0.919126579,-0.450058133,-0.421052632,0.071428571,0.212765957,-0.927452991,-1.172050099,-1.10253364,-0.682423402
214,0,0,4.179989182,0.494873341,0.083333333,0,4.316085038,-1.13212651,0.21269738,0.397298963,0.047690498,0.02191687,-0.845360825,0.604477612,-1.237461383,-0.423423423,0.40234375,0.271407837,0.307692308,-0.113925211,-0.832116788,0.465211792,1.164100794,2.412032817,0.010606061,0.249140893,-1.273530361,0.298961633,-0.040100251,-0.309821057,0.24993106,4.03279952,1.575438596,-1.405713533,-0.450058133,0.776315789,0.071428571,0.404255319,-1.036854701,0.261700725,0.038550127,-0.174671464
215,0,0,3.681050838,-0.520431317,-0.388888889,0.761389988,-0.987565183,0.254189429,0.43751259,-0.198965787,0.51721481,-0.63627258,1.628865979,0.552238806,-0.994711521,0.288288288,0.003472222,0.074020319,0.384615385,0.026546453,0,0.303042201,-0.188059452,-0.996588938,-1.062121212,-1,-0.703656231,-0.553314715,0.022556391,1.031002913,0.152679474,-0.669450742,0.673684211,-0.49361179,-0.149984145,-0.013157895,0.285714286,0.680851064,-0.448820513,0.450889914,0.088980482,-0.69017534
216,0,0,-0.29283967,0.196309956,0.944444444,1.49558736,-0.352988367,0.005185469,-0.895107929,-0.480634688,-0.153858632,0.452550325,-0.350515464,0.52238806,-1.272628366,-0.891891892,-1.428385417,-0.802612482,0.384615385,0.449027039,-1.131386861,-0.170988362,-0.948660833,-1.095009851,-0.391558442,0.111683849,0.146710314,0.403829213,0.22556391,0.12068248,2.316389374,-0.393056539,-0.045614035,0.551010552,-0.450058133,-0.605263158,0.857142857,1.936170213,-0.040478632,-0.187870798,-1.025336404,0.604398304
217,0,0,3.948362304,0.106555652,0.694444444,1.56691035,-1.435218612,6.125106317,0.314970635,0.097189301,-0.39996215,-0.00695149,-0.350515464,0.529850746,0.000487209,0.216216216,0.537326389,0.928882438,0.307692308,0.368325546,-0.729927007,-0.710778848,-0.697090405,-0.375893198,-0.487229437,-0.800687285,-1.00897229,-0.619018612,1.278195489,-0.5295464,-0.229432852,-1.203724448,1.168421053,-0.685199549,-0.450058133,-0.013157895,0.071428571,-0.382978723,3.352888889,0.305866842,0.049218087,-0.143663712
218,0,0.874728772,4.140057967,0.346422797,0.111111111,0.656370716,1.125551544,4.106818001,0.065578851,-0.502243252,-0.067967071,-0.222960141,-0.350515464,0.723880597,-0.887501068,-0.315315315,-1.616753472,0.978229318,0.307692308,-0.054691298,0.284671533,0.836322659,0.309374992,1.443702767,-0.106060606,-0.403780069,-1.227921988,0.443142841,0.181704261,1.310445277,-0.145417777,0.69298395,-0.112280702,-1.232741588,-0.249973576,0.5,1,-0.765957447,1.684512821,0.781147001,-1.069462965,1.181917684
219,0,0,-1.213066049,-0.520431317,0.333333333,0.600110251,2.011231448,-0.148108725,-1.029612756,-0.214481874,0.557308353,0.395665908,-0.350515464,0.768656716,0.038929117,-0.153153153,-0.016059028,1.082728592,0.230769231,-0.461904128,-0.372262774,0.075544596,-0.15972629,0.428558826,0.041774892,-1.450171821,1.197768454,-0.358227279,0.469924812,-0.486891386,1.073536171,1.810103327,-1.084210526,0.986257665,-0.300073988,-1.078947368,0.857142857,-0.382978723,0.016136752,-0.965721819,0.004752091,0.150909932
220,0,0,-0.132694994,-0.520431317,-0.166666667,1.33503306,-0.940232651,-0.768603528,0.381231308,0.191663439,0.19397921,-0.029028912,-0.350515464,0.402985075,-0.378190366,0.405405405,0.797309028,-0.088534107,0.307692308,0.017077192,-0.948905109,1.274261438,-0.348355813,-0.611109477,-0.416883117,-0.697594502,-0.036202683,0.670262216,0.131578947,1.667290886,-0.223733799,-0.801078979,-0.01754386,-0.227751028,-0.249973576,0.710526316,1,-0.936170213,-0.941128205,0.203032301,0.013577403,0.976491327
221,0,1.407511593,0.298862453,-0.520431317,0.027777778,1.010810802,0.136381869,0.312973632,0.336231076,-0.483231682,0.92315179,0.94090217,-0.350515464,-0.134328358,0.007625618,-0.522522523,-1.302517361,0.439767779,0.230769231,-0.382603822,0.204379562,-0.574256726,-0.34207933,0.170406093,-0.416883117,-0.946735395,-0.529116142,0.577905647,-0.205513784,1.667290886,0.483684162,0.60205938,-0.298245614,-0.35298336,-0.300073988,-0.421052632,0.857142857,-0.127659574,0.289641026,0.203032301,-1.032464541,-0.488624952
222,0,0.439068872,1.809773702,-0.073466243,0.611111111,0.910840531,-0.989971921,-0.399004182,0.306509848,-0.493660744,0.158184301,-0.22412404,-0.237113402,0.746268657,0.273023994,-0.486486486,-1.292534722,-0.36574746,0.307692308,1.412926562,-1.233576642,0.82756671,0.163149567,-0.192754433,-0.53030303,-0.793814433,1.433666836,0.634275486,1.383458647,-0.497295048,0.1550694,-0.70024286,-0.578947368,0.618507515,-0.450058133,0.355263158,0.071428571,-0.510638298,-0.052239316,0.338826632,-1.038089465,1.774940939
223,0,1.057489053,3.001267529,-0.520431317,0.75,0.41494704,0.580826314,2.45728509,0.289960175,-0.497886292,1.481379348,0.957911591,-0.237113402,0.694029851,0.314906893,-0.486486486,-1.568142361,-0.532656023,0.461538462,0.573006205,0.167883212,1.065610718,0.006463971,0.521686712,-0.211904762,-0.639175258,0.072774217,0.767857478,0.452380952,1.48397836,0.03860649,0.325432174,-0.122807018,0.214023328,-0.300073988,0.578947368,0.642857143,-0.510638298,0.535794872,1.442979565,-1.076009213,0.240057218
224,0,1.525342285,-0.344654982,0.428895612,0.194444444,0,-0.008022463,-0.753857608,0.256736863,0.130933582,-0.127634265,1.78956781,-0.701030928,-0.26119403,1.139606814,0.09009009,0.4140625,-0.052249637,0.307692308,0.91825194,0.437956204,-0.634503934,1.31698053,-0.716087864,15.29978355,-0.912371134,0.205892388,0.015303732,1.312030075,0.357053683,-0.356098906,-0.292740194,0.129824561,0.005385707,-0.450058133,0.736842105,0.071428571,-0.936170213,-0.804376068,0.352669743,0.014062311,1.705173497
225,0,0,2.850956298,-0.520431317,0.138888889,0,-0.20537505,-0.596608715,0.559620659,-0.494018985,0.926341971,1.202715287,-0.742268041,-0.194029851,0.225619391,-0.891891892,-1.292534722,0.910014514,0.230769231,1.342548882,-0.072992701,-0.051428437,0.345692947,-0.439585968,-1.059307359,-1.352233677,0.244455715,0.295831537,-0.478696742,0.984810653,-0.892912952,-0.438778711,0.077192982,0.28030558,-0.300073988,-0.013157895,0.857142857,-0.127659574,-0.667623932,0.453526697,-0.961425627,0.108274273
226,0,1.720827571,3.187101879,-0.199600853,0.222222222,1.532877975,-0.057761733,-0.36191689,-0.939705267,-0.496392885,0.135312327,1.529670087,0.06185567,-0.111940299,0.248139691,0.297297297,-1.61328125,0.105950653,0.307692308,-0.249802363,-0.554744526,1.309544377,0.437915865,-0.406504543,-0.211904762,-0.60652921,-0.139480843,0.479448203,-0.835839599,1.48397836,0.047890431,-0.435265757,-0.561403509,-0.100674677,-0.249973576,-0.513157895,1,-0.340425532,-0.640273504,1.442979565,-1.052151776,0.538506831
227,0,0,-2.089695874,-0.520431317,-0.111111111,0,0.499799438,0.99197644,-0.748702214,0.335453634,-0.033523933,1.319645893,0.06185567,0.529850746,0,-0.486486486,0.174045139,-0.507982583,0.307692308,-0.338457759,0.167883212,1.111714909,-0.600113729,0.033287264,-0.323376623,-1.02233677,2.199031767,-0.671527374,-0.636591479,-0.516437786,0.947789319,0.259922751,1.273684211,2.066604224,-0.249973576,-0.697368421,1,-0.765957447,-0.079589744,0.272907053,0.035301249,-0.539012549
228,0,0.815926544,2.5626539,-0.520431317,-0.166666667,1.712669448,-0.685920578,0.80680083,0.129670091,-0.494511355,-0.58447896,0.258967349,1.422680412,-0.089552239,-0.614224312,-0.477477477,-1.172309028,-0.457184325,0.461538462,0.376594284,-1.576642336,-0.241357918,-0.791024485,-0.773987708,-1.062121212,-1.060137457,0.573747061,0.152849887,0.284461153,1.031002913,-0.613291663,-0.325808562,-0.052631579,0.805470591,-0.90001057,0.578947368,0.785714286,0.212765957,1.137504274,0.450889914,-0.993574979,0.139282025
229,0,0,2.109524232,-0.135236765,0.472222222,0.66917787,0.025671881,-0.871103782,-0.882122325,0.422375506,0.246454979,1.504696664,1.422680412,-0.537313433,0.237607913,-0.486486486,-0.325954861,-0.346879536,0.307692308,-0.557236789,0.160583942,0.919806505,0.555809079,0.472902638,-0.188095238,-0.738831615,1.091299737,7.068346672,-0.233082707,-0.363712027,0.185770751,-0.233629365,-0.435087719,0.920780342,-0.249973576,-0.513157895,1,-0.489361702,-0.913777778,-0.749505603,0.031615953,0.065638614
230,0,0,4.42865101,0.473396798,-0.083333333,0,-0.78700361,-0.654794488,0.303968512,-0.498298185,0.484177515,0.885566564,1.422680412,0.701492537,0.227742841,-0.414414414,-0.233072917,0.854862119,0.307692308,-0.194194239,0.328467153,0.539060169,-0.287507702,0.680007057,-0.967965368,-0.862542955,-1.557545299,0.919685866,-1.05764411,1.652517686,-0.54738487,-0.855529766,0.168421053,-1.737095523,-0.450058133,0.355263158,0.071428571,0.021276596,-0.736,0.992089651,-1.058649533,0.069514583
231,0,0,3.424606218,0.274201608,0.583333333,0,0.146008825,-0.966867867,0.353710505,-0.482214345,-0.512618787,-1.465793456,-0.06185567,0.611940299,0.019139142,-0.702702703,-1.745225694,-0.323657475,0.461538462,0.613709843,0.051094891,-0.150672991,-0.028903233,-0.300144088,0.096969697,-1.024054983,-0.410751994,-0.38936892,-0.215538847,-0.47752809,0.029874069,0.82989954,-0.266666667,-0.605614015,-0.90001057,0.578947368,0.785714286,-0.170212766,-0.99582906,-0.013843111,-1.045217602,-0.403353634
232,0,0,1.326400943,-0.084313585,0.416666667,0.97250017,-0.997994384,-1.160682345,0.513938605,-0.498936567,-0.449274775,-0.120408728,-0.06185567,0.156716418,0.289350998,-0.243243243,-1.457899306,-0.119013062,0.307692308,-0.065969994,-0.072992701,0.101600415,0.474803891,-0.038786132,-0.967965368,-0.974226804,1.985762368,0.20991322,0.607769424,1.652517686,-0.079970586,-0.748635594,0.129824561,1.607311683,-0.249973576,0.5,1,0.638297872,-1.132581197,0.992089651,-1.029797551,0.356336288
233,0,0,0.085287778,-0.520431317,0.722222222,0.83752895,-0.44765343,0.205056822,0.255094293,-0.495809512,-0.494342836,0.541061634,-0.06185567,-0.589552239,0.026597472,-0.567567568,-1.407986111,0.29317852,0.461538462,0.497400883,-0.065693431,0.114706852,0.875831729,-0.524891934,-0.416883117,-0.682130584,-0.285176818,0.585168594,-0.513784461,1.667290886,-0.953947973,-0.17946535,-0.484210526,-0.390258894,-0.90001057,0.657894737,0.785714286,-0.404255319,-0.47617094,0.203032301,-1.026209237,1.181917684
234,0,0,0.246901819,-0.022136537,0.166666667,0,0.498997192,-0.859733619,0.529403561,2.59272818,-0.07826757,-0.61974888,-0.06185567,-0.126865672,0.182167409,-0.459459459,0.196614583,-0.145137881,0.461538462,-0.496162303,-0.591240876,0.786857439,-0.797300017,-0.47857794,-0.416883117,-1.391752577,-0.469768085,2.76920698,0.860902256,1.667290886,-0.761375126,0.165736152,-0.389473684,-0.598969691,-0.90001057,0.644736842,0.785714286,-0.085106383,-0.831726496,0.203032301,0.002424536,-0.259942782
235,0,0.614131406,13.89688608,-0.278750083,0.472222222,1.404988026,10.66506217,0.042222586,-1.069034447,0.782749143,-0.332319505,2.651027175,0.010309278,0.641791045,0.336325783,0.702702703,-0.267795139,-0.133526851,0.307692308,0.428196049,0.160583942,-0.276311036,0.538695548,-0.391095951,-0.157359307,-0.738831615,2.370141546,0.523794351,-0.798245614,0.844153142,77.69813402,9.909093353,-0.066666667,8.532219116,-0.249973576,-0.578947368,1,0.085106383,0.412717949,0.588661833,0.062650018,0.588894428
236,0,0.611740395,-0.03463504,-0.520431317,1.083333333,0,-0.567188127,0.000774429,0.36000186,-0.106923274,0.83980156,0.172957964,1.484536082,-0.208955224,-0.446570609,-0.486486486,-0.564670139,-0.309143687,0.307692308,0.332873767,-0.218978102,0.012878705,-0.342460011,-0.994177669,-0.391558442,0.099656357,-0.148204159,-0.274173898,-0.701754386,0.12068248,-0.728835371,-0.74013998,0.294736842,-0.066326157,-0.249973576,0.315789474,1,-0.255319149,0.014222222,-0.187870798,0.07879743,-0.259942782
237,0,0,2.374478254,-0.02609605,0,0.866409259,0.760529483,-0.332762626,0.759084499,-0.481583093,0.697108561,-1.309959298,0.371134021,0.671641791,-1.989155626,0.081081081,-1.436197917,-0.317851959,0.230769231,-0.2271308,-1.598540146,1.107725652,-0.085567655,0.529273385,-0.023160173,-1.092783505,0.788676288,0.310863494,0.250626566,-0.397836038,0.181542421,0.780592721,0.021052632,0.758974959,0.09998943,-1.092105263,0.285714286,0.106382979,-0.558222222,-0.624917601,-1.030573403,1.267189001
238,0,1.81788359,2.465336703,-0.100016528,0.833333333,1.41192616,0.442839952,-0.415146438,-1.028280105,-0.473788377,-0.254592644,1.07852635,0.371134021,-0.28358209,0.16018194,-0.702702703,-1.309895833,-0.748911466,0.076923077,-0.114855877,-0.218978102,0.735986556,1.418141845,-0.778104508,-0.023160173,-0.596219931,0.68490018,-0.32212809,-0.070175439,-0.397836038,0.580935748,0.232966206,-0.424561404,0.626249469,0.600042279,-0.578947368,0.5,0.617021277,-0.708649573,-0.624917601,-1.030427931,0.302072722
239,0,0,1.517951285,-0.520431317,0.361111111,0,-1.136782992,7.737567279,0.399299583,-0.350813522,1.049839815,0.213969365,0.216494845,0.380597015,0.269342451,0.702702703,0.176649306,-0.616835994,0.230769231,-0.404123298,0.306569343,1.314491684,0.346452408,-0.494309995,-1.062121212,-0.932989691,1.766978653,-0.931390925,0.728070175,1.031002913,0.65520728,-0.92935557,-0.392982456,0.872484597,0.09998943,0.355263158,0.285714286,0,3.872547009,0.450889914,0.068856831,0.27106497
240,0,0,0.247192463,-0.520431317,0.472222222,1.350853151,-0.265543522,0.018055236,0.149659864,-0.110096849,1.157765251,0.849614,0.216494845,-0.194029851,0.001189328,0.936936937,0.358506944,-0.348330914,0.230769231,0.839453295,0.094890511,0.978137614,0.269441518,0.185403005,15.29978355,-1.295532646,-0.470100051,0.10771653,-0.295739348,0.357053683,-0.007629378,-0.276322511,-0.473684211,-0.372199213,0.09998943,0.763157895,0.285714286,0.446808511,-0.47617094,0.352669743,-0.020996484,0.178041715
241,0,0.888640771,3.671362715,0.287652167,-0.111111111,0,-0.928198957,-0.565613129,0.339857127,2.730501621,0.125931033,-0.05338831,0.216494845,-0.21641791,1.983980707,0.477477477,-0.396267361,0.322206096,0.230769231,0.341844828,-0.211678832,1.40733615,0.301577687,-0.106860352,-0.42034632,-0.900343643,-0.692590714,-1.13897063,-0.501253133,0.212234707,-0.438275577,-0.606199647,0.585964912,-0.489894481,0.049994715,-0.013157895,0.5,9.744680851,-0.749675214,0.154911009,0.028367075,-1.279322627
242,0,0,0.776083253,-0.19343118,-0.305555556,1.64457311,0.259927798,6.783470975,0.361303519,-0.508214844,-0.048285278,0.645427629,0.216494845,0.514925373,-0.012235179,-0.765765766,-1.625868056,-0.875181422,0.230769231,-0.267408893,0.262773723,0.523056022,-0.68226096,-0.340459317,0.175541126,-0.647766323,-1.074185071,0.345116488,-0.334586466,-0.269246775,-0.088519165,-0.08848701,-0.428070175,-0.628752067,0.149984145,-1.223684211,0.857142857,0.893617021,3.776820513,-1.172050099,-1.011904473,-0.829710223
243,0,0,-0.186270315,-0.520431317,-0.583333333,0.385070722,-0.518251103,-0.998431194,0.286520075,0.444011914,-0.173810779,-0.277250988,0.505154639,0.492537313,0.286255571,0.738738739,0.338541667,-0.269956459,0.230769231,0.043329568,-0.058394161,0.509666881,-0.360715585,-0.66189314,-1.061904762,-0.678694158,0.024989626,-0.042218807,0.238095238,0.934248856,-0.149829948,-0.352854723,0.575438596,-0.088220229,0.149984145,0.710526316,0.857142857,0.659574468,-0.927452991,-0.408701384,0.001115287,-0.333586192
244,0,0,-1.547160976,-0.520431317,-0.083333333,1.149864073,0.126754914,-0.228359672,-1.044023988,-0.491335742,-0.181164416,-0.724948851,0.505154639,0.641791045,0.258455339,0.324324324,-1.426649306,0.14658926,0.230769231,-0.195920641,0.474452555,-0.156515525,-0.278759645,0.473049666,-1.090909091,-0.97766323,1.579362811,-0.030092029,0.061403509,0.930295464,1.365107087,-0.00659575,-0.6,1.801387405,0.049994715,-0.697368421,0.5,8.255319149,-0.366769231,0.462755438,-1.009916353,-0.694051309
245,0,0.957435166,3.510927396,-0.520431317,0.138888889,0,-0.360208584,-0.497392151,0.211271752,0.083954752,0.416156373,-1.572578896,0.412371134,0.208955224,-0.27012516,0.702702703,0.3828125,0.201741655,0.230769231,-0.802437721,-1.109489051,1.126156335,-0.437156404,-0.5257447,-0.75,-0.706185567,-0.509345751,0.035274493,0.224310777,0.03724511,-0.740325398,0.216620216,1.810526316,-0.571572831,0.149984145,0.578947368,0.857142857,6.574468085,-0.517196581,0.91100857,-0.003394351,-0.872345882
246,0,1.704094457,3.075979106,0.176270128,0.138888889,1.75032179,-0.690734055,-0.621589316,0.098957123,0.390642809,-0.315773822,0.083420224,0.412371134,0.582089552,-0.752450089,-0.747747748,0.19140625,-0.245283019,0.230769231,0.144720204,1.693430657,-0.917128677,0.856627305,0.299203105,-0.42034632,-0.493127148,-0.012559362,-0.337937885,-0.30952381,0.212234707,0.726169685,-0.798193338,0.694736842,0.109045939,0.049994715,0.578947368,0.5,6.574468085,-0.941128205,0.154911009,0.078554976,-0.217307123
