451,70,100,1,1,178.0386,0,0,0,180.6396,668.6567,0,-5122,0,81.8802,1380.25,0,0,0.4602,46.8158,0.0034,345.7391,-1,905.4152,2.23,5.7236,0.0019,79.59,0.0667,-0.0144,-0.0008,105.8376,-0.0256,0.1245,0.0059,0.948,-0.0623,1.4133,0.496,0,-0.0445,0.0235,0,-0.0001,3.225,-0.0291,-0.0393,2.766,150.7761,0.6042,0.0069,0.964,0.9904,-0.5204,-0.0871,2.0856,44.4902,41.7722,1.206,1860.1034,2.012,4.5024,0.0026,114.3696,0.1304,-0.0121,2859,404.526,0.0027,432.2275,15.4905,0.0021,7.0591,1.5261,0.7884,533.0191,8.4861,110.5422,-0.0001,2.6333,0.5671,5.0673,2406.58
452,70,100,1,1,247.1978,0,0,410.0686,484.5953,0,664.0523,-3988.25,207.8853,188.0806,1592.5,0,172.5864,0.4646,44.4696,0.0082,0,-1,843.7811,2.23,14.6311,-0.0006,79.59,0.0385,-0.0086,-0.0139,21.6887,-0.0206,0.1247,-0.021,0.9412,-0.0006,1.3972,0.4977,0,-0.0314,0.0235,0,0.0061,3.225,0.0144,-0.0261,2.766,150.7761,0.6046,0.005,0.9882,0.9913,-0.5204,-0.0884,2.0856,67.884,33.0275,1.206,1848.1731,1.4028,4.5501,0.0026,120.3037,0.1388,-0.0116,2858,410.308,0.0028,412.8772,8.7525,0.0016,2.2118,1.4337,0.7884,533.0191,7.9662,100.2533,0.0001,2.4222,0.5671,6.0691,2481.04
453,70,100,1,1,121.7425,0,335.4839,0,0,340.9346,0,-1193.5,0,78.6164,-3775.25,838.8571,215.6134,0.4653,47.8605,0.0031,333.2701,-1,297.5207,2.23,537.4214,0,79.59,-0.079,-0.0264,0.0002,773.1043,-0.0323,0.1247,-0.0135,0.9365,-0.0605,1.3952,0.4997,-0.0001,0.0156,0.0235,0,-0.0087,3.225,-0.0019,0.0025,2.766,150.7761,0.6026,0.0151,0.9836,0.9909,-0.5204,-0.0917,2.0856,46.6586,55.8621,1.206,1900.1544,1.4239,4.5024,0.0026,114.8653,0.1306,-0.0103,2859,407.368,0.0054,425.0815,15.1578,0.0039,7.9373,1.4873,0.7884,533.0191,6.719,100.2533,-0.0003,1.6111,0.5671,5.3721,2520.91
454,70,100,1,1,498.7013,836.3104,1000,717.7277,468.0641,0,0,-2348,185.133,651.7672,1455,0,0,0.4598,159.4924,0.0064,175.0207,-1,948,2.23,11.89,0.0043,79.59,-0.1942,-0.0302,0.0639,219.4208,0.0091,0.1249,-0.0007,0.9471,-0.0637,1.4081,0.4941,0,-0.0181,0.0235,0,0.0071,3.225,0.0203,0.1094,2.766,150.7761,0.6032,-0.005,0.9906,0.9908,-0.5204,-0.0512,1.9613,47.4506,26.4706,1.206,1787.1343,1.039630298,4.457,0.0026,81.1397,0.1404,-0.012,2901,403.5464774,0.0019,413.8273,11.2202,0.0018,0.8745,1.4396,0.7884,532.38,8.7231,104.9756,0,2.6444,0.679640726,5.0138,2474.97
455,70,100,1,1,641.4918,0,0,314.5894,0,0,0,-4686.5,0,129.3233,5385.6667,945.8824,288.746,0.4581,56.5625,0.0129,639.0572,-1,0,2.23,364.8945,-0.0016,79.59,0.061,-0.0149,0.0003,58.2951,0.008,0.1222,-0.0156,0.9393,0.0524,1.3713,0.4976,0,0.0385,0.0262,0,0.0106,3.343,0.0006,0.0039,2.798,47.1425,0.598,-0.0001,0.9906,0.9906,0.8042,-0.064,2.0973,51.6432,58.6957,1.007,1837.1822,1.549,4.457,0.0026,89.2172,0.1388,-0.0106,2901,408.838,0.0063,416.9795,14.751,0.003,3.99,1.411,0.789,535.1664,7.4967,98.9367,-0.0001,2.0444,0.6751,4.5588,2534.62
456,70,100,1,1,0,267.4961,396.5812,0,532.5853,587.4126,0,-2409.5,191.6879,111.3497,1517.25,112.1751,214.5405,0.4487,71.4047,0.0048,355.4513,-1,49.5238,0.5442,9.0954,-0.0321,77.69,0.0195,-0.0213,-0.0295,285.3704,-0.0038,0.1261,-0.0182,0.9411,0.0145,1.4139,0.499,-0.0001,0.0115,0.005,0,0.0365,2.745,-0.0134,0.0413,2.377,276.8808,0.5979,-0.0525,0.9669,0.9916,-0.6623,-0.0598,1.9491,66.8407,40.9091,1.182,1753.205,1.039630298,4.4582,0.0026,102.5914,0.1353,-0.0096,2887,403.5464774,0.003,403.6765,17.3173,0.0022,4.4455,1.4482,0.6852,532.5227,7.2191,104.4511,-0.0002,2.6889,0.838,5.2038,2460.19
457,70,100,1,1,436.2096,0,954.8387,0,843.3604,0,0,-3727,432.8889,235.5758,-280.25,175.1269,278.8296,0.4589,82.726,0.0027,499.1334,-1,0,0.9273,0,0.002,2.332,-0.1532,-0.0144,-0.0112,45.3448,-0.0118,0.1249,-0.0145,0.9324,-0.0617,1.4076,0.4954,0.0001,-0.0011,0.005,0,0.0394,2.745,-0.0046,0.0418,2.377,276.8808,0.5973,0.0007,0.9917,0.9077,-0.6623,-0.0741,2.044,68.75,61.5789,1.182,1795.6262,1.039630298,4.5399,0.0026,74.5819,0.1373,-0.0096,2862,403.5464774,0.0055,410.0879,137.4644,0.0064,168.1455,1.4035,0.6852,534.34,7.569,104.9756,-0.0004,2.1111,0.8054,5.1021,2490.68
458,70,100,1,1,692.6045,561.9938,0,0,221.3684,974.7692,0,-5077.75,723.6994,0,-1363.6667,78.5433,199.5338,0.4619,106.8503,0.0016,705.7737,-1,97.2175,3.459,159.1298,-0.016,65.01,0.1109,-0.0108,-0.013,83.6591,0.0156,0.1265,-0.0214,0.9476,0.0372,1.3976,0.5065,0,0.0313,0.005,0,0.0508,2.945,0.029,-0.0317,2.465,276.8808,0.6079,-0.044,0.9647,0.9903,-0.1419,-0.069,2.361,60.5678,35.6828,1.154,1717.4289,1.0959,4.5177,0.0026,99.412,0.1293,-0.0079,2856,405.722,0.0036,407.3401,25.0665,0.0028,-0.2845,1.5448,0.6556,533.31,8.3689,97.92,-0.0001,2.5222,0.679640726,7.4994,2611.98
459,70,100,1,1,497.503,315.1515,0,982.7097,694.7666,817.0213,337.0288,-2958.5,285.4651,235.8183,-23.75,50.0639,110.9526,0.4619,74.2515,-0.0048,0,-1,59.0062,2.856,0,-0.0107,64.74,0.0109,-0.0065,-0.0172,69.6637,0.0105,0.123,0.0596,0.9369,0.0238,1.3967,0.5056,0.0001,-0.0134,0.0232,0,0.0783,2.945,-0.0044,-0.0407,2.465,30.4587,0.6191,-0.0483,0.9838,0.9904,-0.1419,-0.0919,2.3788,77.707,34.1772,1.154,1871.2326,1.2426,4.4784,0.0026,64.9531,0.1352,-0.0078,2854,406.464,0.0014,403.3676,40.7848,0.0021,2.0609,1.5458,0.6556,531.4773,7.0507,109.9856,-0.0001,2.6333,0.864,6.1941,2501.03
460,70,100,1,1,0,267.2963,860,0,864.7732,0,492.1739,-2486.5,353.7415,197.4359,-1025.6667,56.499,91.6841,0.4664,453.1792,-0.0027,191.8421,-1,16.5899,6.215,59.2785,0.0212,16.64,-0.1658,-0.038,0.0221,310.3559,-0.0028,0.1248,-0.0358,0.9585,0.0854,1.3959,0.4995,0.0002,-0.0444,0.0232,0,0.091,2.945,0.0147,0.1741,2.465,30.4587,0.608,-0.0597,0.9906,0.962,-0.1419,-0.0173,2.4763,53.4954,45.5056,1.154,1803.9935,0.999,4.5454,0.0026,118.2048,0.1338,-0.0082,2830,408.888,0.0076,413.1167,10.7672,0.0059,1.7373,1.4499,0.6556,535.02,7.6143,102.8467,-0.0001,1.9778,0.679640726,4.9065,2705.16
461,70,100,1,1,0,247.9187,0,0,360.8726,797.3597,0,-5779.25,180.1501,148.4407,5193.6667,37.8665,153.21,0.4709,320.7653,0.0041,485.6338,-1,66.5925,3.08,430.5821,0.0314,65.74,-0.0698,-0.0178,0.03,107.4361,-0.0047,0.1256,-0.023,0.9447,-0.0509,1.3826,0.5085,0,-0.0254,0.0232,0,0.1083,2.945,-0.0178,-0.0246,2.465,30.4587,0.6022,-0.0674,0.9895,0.991,-0.1419,-0.0444,1.6344,49.8468,63.9344,1.154,1832.3214,0.9308,4.5645,0.0026,68.986,0.1342,-0.0122,2820,407.488,0.003,824.9271,53.5583,0.0016,3.1191,1.3732,0.6556,534.6536,8.2108,104.8333,0.0002,2.0333,0.8931,4.7844,2378.77
462,70,100,1,1,408.1897,437.9888,800,0,0,0,0,-6050,867.3139,0,-1502.25,80.6715,142.5262,0.4537,167.6487,-0.0032,97.3585,-1,42.7581,3.758,191.6459,0.0145,77.92,0.0042,-0.0398,0.0077,141.1074,-0.0232,0.1238,0.0453,0.9287,-0.0399,1.4076,0.4962,0,-0.0541,0.0155,0,0.1043,2.945,-0.0005,0.1372,2.465,64.8825,0.6115,-0.0613,0.9861,0.9908,-0.1419,-0.045,2.0671,49.2462,45.9574,1.154,1870.0537,1.7729,4.5382,0.0026,91.5775,0.1313,-0.01,2867,408.678,0.0037,404.4062,24.8971,0.0022,0.2818,1.5477,0.6556,528.1664,7.4429,98.3344,-0.0001,2.6111,0.5554,6.0098,2481.59
463,70,100,1,1,573.62,239.3175,863.1579,0,241.3175,0,0,-3111.5,393.5223,185.9606,1479,24.3288,164.7059,0.4659,85.1064,-0.0022,322.4092,-1,25.4582,1.831,3.5835,-0.033,78.38,-0.0576,-0.0282,-0.0123,99.9839,-0.0108,0.1256,-0.0208,0.9268,0.0273,1.3788,0.5037,0,-0.0017,0.0155,0,0.1052,2.816,0.0216,0.0164,2.688,64.8825,0.6115,-0.075,0.9611,0.9908,-0.0473,-0.0411,2.2646,73.5751,17.1103,1.078,1863.2137,1.039630298,4.5454,0.0026,90.4054,0.1397,-0.0097,2830,403.5464774,0.0028,413.5628,10.2286,0.0032,4.06,1.468,0.6887,533.3109,7.7797,104.8333,-0.0001,2.9222,0.8038,5.0865,2362.09
464,70,100,1,1,473.5707,0,0,0,706.4935,970.3971,744.353,-4306,118.9189,0,-1742.5,74.2814,0,0.4643,60,0.0025,295.5665,-1,584.4898,0.5442,287.0014,-0.0041,77.69,-0.0147,-0.0254,-0.0352,65.8151,-0.0191,0.1213,-0.0045,0.9508,-0.1187,1.4155,0.5041,0,-0.0912,0.0155,0,0.0661,2.745,0.0101,0.0059,2.377,64.8825,0.5957,-0.0123,0.9665,0.9907,-0.6623,-0.0995,2.3676,148.9879,78.9474,1.182,1838.012,1.039630298,4.5155,0.0026,102.9135,0.1307,-0.0031,2849,403.5464774,0.0064,408.0078,19.5574,0.0116,-0.3182,1.4116,0.6852,534.36,7.8032,94.8922,-0.0005,2.5333,0.8544,4.9744,2673.41
465,70,100,1,1,0,140.6163,0,476.4483,234.1463,366.0893,267.2579,-4043.25,479.4979,0,-4348,21.6572,985.6,0.4679,645.2722,-0.0115,631.5522,-1,90.0716,3.385,46.6421,0.0383,77.63,-0.1413,-0.0197,0.0119,25.3262,-0.0071,0.1235,0.0031,0.9467,-0.1424,1.3866,0.5045,0,-0.039,0.0193,0,0.0836,2.816,0.032,0.1511,2.688,63.0838,0.6076,-0.0488,0.9894,0.9915,-0.0473,-0.0174,2.3512,32.4528,65,1.078,1875.3806,1.039630298,4.5319,0.0026,116.8845,0.1383,-0.0132,2834,403.5464774,0.0029,413.0281,16.4067,0.0022,-0.0636,1.4526,0.6887,534.5873,7.2116,111.5489,0,2,0.679640726,5.5842,2556.22
466,70,100,1,1,702.6194,0,0,0,0,413.4831,0,-4062,158.4343,292.7834,1537.25,265.9498,819.544,0.4731,60.682,0.0034,343.3663,-1,166.2983,2.906,6.7653,-0.0034,78.3,-0.0999,-0.0253,-0.0268,236.1398,-0.0081,0.1249,-0.0077,0.9435,-0.0395,1.403,0.5023,0.0001,-0.0251,0.0193,0,0.0279,2.745,0.002,0.0108,2.377,63.0838,0.5982,-0.0181,0.9905,0.9911,-0.6623,-0.0997,2.2819,68.2803,37.8505,1.182,1824.9624,1.039630298,4.5558,0.0026,104.7846,0.1298,-0.0098,2820,403.5464774,0.0021,412.4322,274.8871,0.0025,36.3682,1.5446,0.6852,538.3864,7.5202,104.9756,-0.0002,2.3778,0.8274,5.073,2473.49
467,70,100,1,1,0,121.2075,625,0,592.6273,0,278.2609,-4862.75,262.1194,574.2933,-1757.6667,72.2753,0,0.46,50.3937,0.0003,310.4231,-1,122.8007,2.956,74.0755,-0.0325,76.15,-0.1378,-0.0242,-0.0205,139.7769,-0.0058,0.1235,0.0018,0.9437,-0.1333,1.402,0.4987,-0.0001,-0.0984,0.0193,0,0.0523,2.816,0.0107,0.1393,2.688,63.0838,0.6063,-0.0696,0.9619,0.9662,-0.0473,-0.0635,1.9518,46.1825,34.4681,1.078,1865.0032,1.5427,4.5406,0.0026,87.9218,0.1282,-0.0134,2847,394.352,0.0033,408.0709,12.6899,0.0031,1.0291,1.4868,0.6887,532.7609,7.0604,111.5489,-0.0001,2.6111,0.5671,5.0376,2636.69
468,70,100,1,1,0,0,0,221.9922,0,506.5031,297.931,-5866,311.6998,296.5661,-3212.25,113.9878,0,0.4596,75.5743,0.0193,174.7228,-1,0,2.23,242.945,0.0022,79.59,-0.1325,-0.0338,-0.0113,127.8554,0.0033,0.1218,-0.0011,0.9705,-0.1287,1.3701,0.4997,-0.0001,-0.0533,0.0193,0,0.0575,2.887,-0.0026,0.1149,2.497,63.0838,0.6074,-0.0036,0.9862,0.991,0.7569,-0.0533,1.9833,20.5674,76.2712,1.116,1860.6086,1.039630298,4.4701,0.0026,97.6656,0.13,-0.0141,2900,403.5464774,0.0048,413.9592,10.0895,0.0035,1.9591,1.375,0.7025,529.3827,7.3659,98.0211,-0.0001,1.9667,0.679640726,6.7197,2465.16
469,70,100,1,1,0,562.0343,0,0,335.3135,380.6385,264.3068,-4227.75,217.2138,648.0289,1510,150.7549,705.1546,0.457,74.6546,0.0039,286.7925,-1,89.5281,3.312,14.4371,0.0106,79.98,-0.1218,-0.0305,-0.0282,33.0199,-0.0036,0.1256,-0.0049,0.9322,-0.1512,1.3977,0.4993,-0.0001,-0.0411,0.0193,0,0.0431,2.816,0.0265,0.1014,2.688,63.0838,0.6063,-0.0556,0.9888,0.9908,-0.0473,-0.0995,1.7819,24.6154,40.9091,1.078,1777.7633,1.039630298,4.5155,0.0026,74.3267,0.1366,-0.013,2849,403.5464774,0.0035,420.7401,49.0902,0.0021,1.6373,1.3647,0.6887,538.7818,7.1384,111.89,0.0001,2.4444,1.1116,5.5742,2531.25
470,70,100,1,1,314.7475,157.8912,524.5902,0,338.5285,258.2809,233.0709,-3626,200,490.618,-3682.25,49.5025,175.4448,0.4639,114.3361,-0.0001,0,-1,130.3803,5.349,738.5159,-0.037,14.73,-0.1274,-0.0084,-0.0244,62.2173,-0.0248,0.1248,-0.0281,0.9543,-0.0837,1.4162,0.4985,0,-0.0936,0.0193,0,0.0402,2.816,-0.0287,0.1738,2.688,63.0838,0.6096,-0.0598,0.9696,0.9621,-0.0473,-0.0567,2.1005,26.2425,62.6866,1.078,1808.9068,1.8393,4.5406,0.0026,99.23,0.1368,-0.0126,2847,409.594,0.0034,414.8036,19.8304,0.0028,-1.2209,1.5545,0.6887,531.4127,6.3909,102.8467,-0.0001,2.2333,0.679640726,4.866,2504.5
471,70,100,1,1,299.0224,853.4152,773.3333,0,210.0906,168.6784,479.1209,-3786,204.2414,40.3639,-1637.3333,39.0738,146.5263,0.4644,314.119,0.0037,364.7194,-1,80.8576,3.385,726.9137,-0.0081,77.63,-0.0706,-0.0218,0.0307,17.7232,-0.0326,0.1235,-0.0119,0.9484,-0.0293,1.3954,0.5026,0,-0.0093,0.0189,0,0.1037,2.945,-0.0193,0.0153,2.465,37.8921,0.602,-0.0816,0.9845,0.9647,-0.1419,-0.0428,1.5473,31.7741,61.9048,1.154,1827.9181,0.8293,4.5539,0.0026,86.7787,0.1221,-0.0142,2822,408.298,0.0037,402.8545,17.638,0.0018,8.8445,1.5067,0.6556,536.56,7.0467,111.5489,0.0001,2.1,0.679640726,5.7787,2570.13
472,70,100,1,1,259.1166,852.4104,0,0,341.3464,0,616.8297,-2572.75,329.5364,342.9725,1325.25,77.3126,203.741,0.4704,132.9475,-0.0004,376.989,-1,370.3226,2.508,13.8087,0.0051,78.11,-0.095,-0.0204,0.0566,174.5992,0.0221,0.1193,-0.0348,0.9472,-0.0664,1.3987,0.5015,-0.0001,0.1532,0.0189,0,0.0513,3.276,-0.0203,0.1169,2.918,37.8921,0.5977,-0.0077,0.9665,0.9911,-0.2838,-0.0605,2.096,25.9811,27.551,1.182,1838.012,1.0084,4.5249,0.0026,103.5016,0.1307,-0.0092,2857,408.736,0.0039,407.7466,10.3621,0.0028,-1.1255,1.4412,0.5438,534.1073,7.453,94.1256,-0.0001,2.1778,0.679640726,4.3122,2412.53
473,70,100,1,1,0,0,0,735.0604,289.4233,752.0548,0,-3449.6667,248.0712,137.3725,1570.5,39.1899,190.4282,0.461,24.8163,-0.0072,448.9083,-1,37.3855,3.242,12.4164,-0.0061,66.12,-0.1985,-0.0229,-0.0169,29.5681,0.002,0.1203,-0.0198,0.9405,-0.2226,1.3667,0.5031,0.0002,0.032,0.0189,0,0.0914,2.945,0.0294,-0.2016,2.465,37.8921,0.5966,-0.0792,0.9806,0.9635,-0.1419,-0.0919,2.4479,35.0663,49.4505,1.154,1784.4188,1.3903,4.5337,0.0026,121.0851,0.1397,-0.0123,2848,406.612,0.0108,405.0104,14.1404,0.0059,2.9409,1.4144,0.6556,533.0927,7.4115,97.9378,0.0005,2.0222,0.8412,7.1505,2187.67
474,70,100,1,1,0,0,0,0,528.06,0,470.1031,-4284.5,619.8391,72.0251,1409.5,76.7013,185.6833,0.4607,26.5481,0.0017,453.5714,-1,178.5199,3.758,10.0745,-0.0045,77.92,-0.1256,-0.014,-0.0093,68.246,0.0072,0.123,-0.0231,0.9465,-0.0627,1.4138,0.4995,0,-0.02,0.0189,0,0.0746,2.894,0.0183,-0.1125,2.421,37.8921,0.6068,-0.0554,0.9824,0.991,-0.4731,-0.0731,2.0455,74.6386,26.087,1.276,1744.551,1.083,4.5382,0.0026,114.4532,0.1298,-0.0095,2867,406.022,0.0041,414.5041,17.3346,0.0052,-4.4845,1.4738,0.6645,531.2018,7.6617,109.9856,-0.0002,3.0667,0.679640726,5.3967,2566.94
475,70,100,1,1,185.7143,202.2406,0,0,423.5086,349.8392,0,-3152.25,457.2792,49.0063,-2323,54.3747,645.3488,0.4676,138.595,0.002,532.3983,-1,57.189,2.473,118.7688,-0.0257,78,0.0366,-0.0178,0.0314,54.6911,-0.0217,0.1258,-0.0086,0.9471,-0.0176,1.3953,0.4959,0,0.161,0.0114,0,0.0506,2.816,-0.0141,-0.0025,2.688,193.4385,0.6102,-0.0619,0.9678,0.9907,-0.0473,-0.0576,2.0084,63.6025,43.0435,1.078,1759.3559,1.039630298,4.5501,0.0026,115.6139,0.1353,-0.0101,2858,403.5464774,0.0034,421.9627,9.1007,0.0023,8.1418,1.5216,0.6887,539.0582,7.3468,101.5667,0.0001,2.5556,0.6667,6.712,2500.59
476,70,100,1,1,461.4409,368.289,579.3103,0,870.8535,400.9877,151.254,-4027.5,548.3568,50.4935,1324,53.2528,302.2077,0.4714,92.2018,-0.0066,190.4453,-1,45.63,3.186,10.1208,0.0204,79.03,-0.1106,-0.0309,-0.016,28.7275,-0.0296,0.1261,0.0306,0.9124,-0.1464,1.4075,0.505,0,-0.0483,0.0208,0,0.0911,2.945,-0.0078,0.1135,2.465,138.2861,0.5999,-0.0712,0.9849,0.9913,-0.1419,-0.0654,2.2365,39.1179,26.8085,1.154,1813.14,1.039630298,4.6801,0.0026,106.1608,0.1291,-0.013,2802,403.5464774,0.0037,403.4934,10.1443,0.002,9.4864,1.4633,0.6556,533.9609,7.9932,99.33,-0.0001,2.6111,0.8092,6.0009,2459.21
477,70,100,1,1,882.9363,738.6397,0,0,353.9128,534.8283,0,-3684.25,271.4286,133.6038,-2507.75,58.6931,58.1463,0.4669,57.7423,-0.0027,491.3386,-1,46.7198,3.243,269.6441,0.0086,77.84,-0.1466,-0.0159,-0.0126,27.3597,-0.0097,0.1235,-0.0512,0.9298,-0.1818,1.4013,0.5027,0.0003,0.036,0.0208,0,0.0857,2.945,0.0216,-0.1842,2.465,138.2861,0.5999,-0.0659,0.9647,0.9659,-0.1419,-0.1001,2.2724,37.3749,41.8605,1.154,1854.7706,0.7311,4.4784,0.0026,121.1862,0.1353,-0.0112,2854,401.682,0.0062,403.9733,20.0185,0.0052,-7.5073,1.4441,0.6556,533.4455,6.915,111.5489,0.0001,2.3889,0.679640726,7.3872,2558.81
478,70,100,1,1,312.3765,581.8809,968.4211,626.3473,310.315,760.3687,0,-4037.75,0,426.2533,-5718.5,33.101,217.6977,0.4654,20.3491,0.0083,164.3142,-1,69.9243,2.915,172.143,-0.0145,78.4,-0.0802,-0.0376,0.0012,27.1934,-0.0215,0.1247,0.0319,0.9567,0.0266,1.3985,0.5015,0.0003,-0.0795,0.0208,0,0.0861,2.894,0.0202,0.0774,2.421,138.2861,0.6179,-0.0726,0.9878,0.9918,-0.4731,-0.0673,1.9491,27.8867,28.2353,1.276,1796.8323,1.0191,4.5229,0.0026,93.002,0.1291,-0.0115,2873,405.45,0.0026,404.7815,64.6457,0.0028,3.8264,1.4487,0.6645,532.5227,7.7473,110.19,0,2.8333,0.679640726,6.2339,2493.12
479,70,100,1,1,0,328.1298,320,347.3043,269.6629,0,445.1444,-3360,0,50.6084,1270,57.3057,525.1185,0.4637,90.4545,0.0133,389.4737,-1,209.4746,2.508,5.9843,0.0204,78.11,0.0041,-0.0238,-0.003,35.0298,0.0049,0.1245,-0.0053,0.9318,-0.0215,1.4098,0.4962,0,-0.0563,0.0208,0,0.0614,3.276,-0.0217,-0.0316,2.918,138.2861,0.6035,0.029,0.9903,0.9664,-0.2838,-0.066,2.0886,46.2963,34.7639,1.182,1817.5571,1.9093,4.5068,0.0026,109.2538,0.126,-0.0108,2859,407.79,0.0026,407.2145,14.675,0.0019,10.2355,1.4964,0.5438,535.3327,7.6467,110.5422,0,2.5889,0.5671,5.0133,2377.89
480,70,100,1,1,281.2022,0,239.2523,977.561,0,172.7463,0,-4200,272.2323,466.8149,1521.75,154.5232,266.4063,0.4617,29.6801,-0.0051,178.9697,-1,0,3.312,7.2942,-0.0005,79.98,-0.0745,-0.0354,-0.0138,52.881,0.0245,0.122,0.0256,0.9632,0.0503,1.3775,0.4988,0,0.0701,0.0208,0,0.0307,2.824,0.0032,-0.0475,2.467,138.2861,0.604,-0.0006,0.9718,0.9916,-0.7096,-0.0954,2.3759,35.5739,39.5122,1.135,1767.4238,2.0331,4.4784,0.0026,120.3705,0.1389,-0.0121,2854,406.274,0.0044,400.753,18.543,0.0021,1.0218,1.532,0.6802,533.3591,7.6163,95.3311,0.0003,2.2778,0.5919,5.8286,2340.05
481,70,100,1,1,604.0028,283.4166,0,392.494,802.7379,201.7774,617.5857,-3764,269.145,109.1465,1461.25,77.9628,534.6835,0.4647,304.8756,-0.0183,565.6501,-1,111.3337,4.97,10.9495,0.0238,16.53,0.242,-0.0156,0.0202,6.9607,0.0181,0.1235,-0.0099,0.9694,0.2496,1.4047,0.5024,0,-0.0447,0.0147,0,0.0766,2.887,0.0091,-0.0737,2.497,68.231,0.6047,-0.0474,0.9913,0.9913,0.7569,-0.0251,2.3579,56.3246,25.1163,1.116,1725.4839,1.0814,4.6924,0.0026,121.2466,0.1361,-0.0105,2823,406.738,0.002,419.1435,11.2167,0.002,3.8664,1.4411,0.7025,531.4409,7.0634,111.5489,0,2.3889,0.679640726,5.0435,2425.16
482,70,100,1,1,0,0,0,511.0007,760,0,598.1308,-4210.75,258.4795,78.9489,1310.75,97.227,614.6341,0.4652,535.7027,-0.0088,413.7278,-1,37.8428,3.629,12.1305,-0.0034,76.78,-0.0432,-0.0211,0.0256,33.272,-0.0047,0.1222,-0.0062,0.9353,0.0445,1.3965,0.5031,0.0001,-0.0114,0.0316,0,0.0577,3.276,-0.0043,0.0327,2.918,31.0788,0.6026,-0.0547,0.9913,0.9907,-0.2838,-0.0155,2.5277,17.7986,42.3077,1.182,1725.4839,1.0964,4.5539,0.0026,62.9731,0.13310791,-0.0107,2822,409.86,0.0025,417.4887,16.83,0.0023,-6.0545,1.4909,0.5438,530.7018,7.302,98.9367,-0.0001,2.6,0.679640726,5.0295,2441.12
483,70,100,1,1,0,195.003,0,445.0498,895.1443,929.5492,0,-4261.25,393.2131,168.7223,-3969,35.8485,202.2607,0.4628,761.3357,-0.0119,153.1619,-1,98.9661,6.215,108.2137,0.0308,16.64,-0.1194,-0.036,0.0236,71.6926,-0.0064,0.1248,0.0332,0.9396,-0.3125,1.4166,0.4997,0.0002,0.0359,0.0316,0,0.0865,2.887,0.0089,-0.1152,2.497,31.0788,0.6028,-0.0701,0.9675,0.9909,0.7569,-0.0142,2.4975,31.9645,103.5971,1.116,1753.3566,1.039630298,4.5558,0.0026,63.9188,0.1352,-0.0113,2820,403.5464774,0.0091,411.0986,40.7892,0.004,2.8745,1.4102,0.7025,534.14,7.176,102.8467,0.0002,1.5444,0.679640726,5.1169,2521.76
484,70,100,1,1,395.4861,735.5932,84.507,0,995.497,0,150.7378,-2542.75,972.0102,679.0123,1554,659.4886,237.4233,0.4603,63.5083,-0.0022,677.2816,-1,103.8355,3.521,10.296,0.0088,78.04,0.0036,-0.0129,-0.0098,235.3358,-0.0288,0.1256,-0.0163,0.9291,-0.1767,1.4093,0.4989,0.0001,-0.0211,0.0316,0,0.0186,2.745,-0.0114,-0.0474,2.377,31.0788,0.5954,-0.045,0.9635,0.9641,-0.6623,-0.0976,1.7735,253.7931,36.1446,1.182,1697.1294,1.4334,4.5462,0.0026,84.1425,0.1368,0.0018,2837,406.506,0.007,421.7719,41.1449,0.0025,-0.81,1.3539,0.6852,537.5418,6.4962,111.89,-0.0002,2.7667,0.679640726,6.3528,2459.39
485,70,100,1,1,203.8944,588.6364,0,765.976,0,0,455.6962,-3094.5,501.5291,97.6114,1271.5,60.3857,247.95,0.4475,58.1287,0.0057,215.0865,-1,296.3441,3.521,17.7743,-0.0088,78.04,0.046,-0.0361,-0.0082,308.3535,-0.0324,0.1215,0.036,0.9722,0.0936,1.425,0.4902,0,0.0112,0.0316,0,0.0454,2.894,-0.0044,-0.0454,2.421,31.0788,0.6038,-0.0232,0.9917,0.9905,-0.4731,-0.0754,2.0084,58.5143,31.3043,1.276,1795.6262,1.1422,4.5483,0.0026,111.8096,0.1388,-0.0109,2828,407.656,0.0042,423.0623,22.8576,0.0023,8.1445,1.5448,0.6645,539.0582,7.8342,98.0433,0.0002,2.5556,0.679640726,5.2941,2485.5
486,70,100,1,1,130.0652,457.0281,512,791.514,0,552.8336,814.664,-4102,240,39.18,1511.5,154.1176,72.3404,0.4613,57.5225,-0.0065,693.3333,-1,84.0655,5.044,4.3665,-0.0125,13.69,-0.174,-0.0146,0.0141,120.6728,-0.0354,0.1256,-0.0517,0.9454,-0.0901,1.3959,0.499,0.0001,0.0615,0.0316,0,0.0255,2.824,-0.0069,-0.0467,2.467,31.0788,0.6059,-0.029,0.9707,0.9911,-0.7096,-0.1053,2.097,29.932,33.61,1.135,1794.6672,1.039630298,4.5399,0.0026,104.5916,0.1344,-0.011,2862,403.5464774,0.0046,414.8541,13.3046,0.0033,11.4855,1.5713,0.6802,535.5609,6.9514,104.8333,-0.0002,2.6778,0.679640726,5.9031,2446.92
